"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 31, 2021","61,327.41","61,899.75","62,411.11","60,000.00","-","-0.92%"
"Oct 30, 2021","61,899.75","62,249.54","62,327.10","60,873.40","-","-0.56%"
"Oct 29, 2021","62,249.54","60,626.89","62,967.27","60,373.95","-","2.68%"
"Oct 28, 2021","60,626.89","58,428.74","62,116.70","58,117.38","-","3.76%"
"Oct 27, 2021","58,428.74","60,325.50","61,527.35","58,109.75","-","-3.14%"
"Oct 26, 2021","60,325.50","63,138.80","63,298.55","59,982.02","-","-4.46%"
"Oct 25, 2021","63,138.80","60,940.93","63,722.93","60,682.23","-","3.61%"
"Oct 24, 2021","60,940.93","61,376.46","61,527.35","59,556.55","-","-0.71%"
"Oct 23, 2021","61,376.46","60,706.92","61,762.34","59,770.01","-","1.10%"
"Oct 22, 2021","60,706.92","62,223.26","63,738.85","60,093.09","-","-2.44%"
"Oct 21, 2021","62,223.26","66,079.21","66,692.20","62,113.59","-","-5.84%"
"Oct 20, 2021","66,079.21","64,299.48","67,004.69","63,610.93","-","2.77%"
"Oct 19, 2021","64,299.48","62,087.47","64,465.20","61,452.70","-","3.56%"
"Oct 18, 2021","62,087.47","61,566.16","62,648.71","60,084.09","-","0.85%"
"Oct 17, 2021","61,566.16","60,922.66","61,642.02","59,186.39","-","1.06%"
"Oct 16, 2021","60,922.66","61,689.27","62,339.56","60,219.75","-","-1.24%"
"Oct 15, 2021","61,689.27","57,338.11","62,967.27","56,908.42","-","7.59%"
"Oct 14, 2021","57,338.11","57,433.98","58,548.86","56,957.88","-","-0.17%"
"Oct 13, 2021","57,433.98","56,047.62","57,738.02","54,340.03","-","2.47%"
"Oct 12, 2021","56,047.62","57,502.87","57,657.06","54,410.00","-","-2.53%"
"Oct 11, 2021","57,502.87","54,756.43","57,798.96","54,514.98","-","5.02%"
"Oct 10, 2021","54,756.43","54,961.54","56,461.63","54,083.29","-","-0.37%"
"Oct 09, 2021","54,961.54","53,964.40","55,423.82","53,732.54","-","1.85%"
"Oct 08, 2021","53,964.40","53,803.12","55,984.89","53,695.65","-","0.30%"
"Oct 07, 2021","53,803.12","55,340.34","55,340.34","53,512.57","-","-2.78%"
"Oct 06, 2021","55,340.34","51,490.73","55,558.33","50,461.66","-","7.48%"
"Oct 05, 2021","51,490.73","49,241.75","51,864.63","49,067.71","-","4.57%"
"Oct 04, 2021","49,241.75","48,200.00","49,482.93","46,972.76","-","2.16%"
"Oct 03, 2021","48,200.00","47,699.09","49,157.25","47,176.89","-","1.05%"
"Oct 02, 2021","47,699.09","48,151.18","48,272.20","47,440.70","-","-0.94%"
"Oct 01, 2021","48,151.18","43,782.84","48,407.55","43,290.04","-","9.98%"
"Sep 30, 2021","43,782.84","41,564.84","44,098.32","41,409.94","-","5.34%"
"Sep 29, 2021","41,564.84","40,979.51","42,563.83","40,814.29","-","1.43%"
"Sep 28, 2021","40,979.51","42,209.79","42,751.18","40,912.44","-","-2.91%"
"Sep 27, 2021","42,209.79","43,161.41","44,289.20","42,136.54","-","-2.20%"
"Sep 26, 2021","43,161.41","42,659.98","43,881.09","40,762.33","-","1.18%"
"Sep 25, 2021","42,659.98","42,808.22","42,932.59","41,697.25","-","-0.35%"
"Sep 24, 2021","42,808.22","44,856.44","45,060.84","40,883.07","-","-4.57%"
"Sep 23, 2021","44,856.44","43,547.47","44,916.89","43,082.72","-","3.01%"
"Sep 22, 2021","43,547.47","40,669.24","43,949.45","40,586.68","-","7.08%"
"Sep 21, 2021","40,669.24","42,852.55","43,568.63","39,633.23","-","-5.09%"
"Sep 20, 2021","42,852.55","47,222.48","47,311.88","42,556.41","-","-9.25%"
"Sep 19, 2021","47,222.48","48,271.37","48,318.03","46,843.95","-","-2.17%"
"Sep 18, 2021","48,271.37","47,288.42","48,768.89","47,097.46","-","2.08%"
"Sep 17, 2021","47,288.42","47,769.82","48,160.81","46,801.59","-","-1.01%"
"Sep 16, 2021","47,769.82","48,191.23","48,502.18","47,048.45","-","-0.87%"
"Sep 15, 2021","48,191.23","47,061.18","48,440.68","46,733.64","-","2.40%"
"Sep 14, 2021","47,061.18","44,912.40","47,229.57","44,691.55","-","4.78%"
