"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 16, 2021","1.384","1.415","1.496","1.351","202.20M","-2.20%"
"Sep 15, 2021","1.415","1.318","1.420","1.316","126.15M","7.51%"
"Sep 14, 2021","1.316","1.247","1.345","1.236","152.19M","5.53%"
"Sep 13, 2021","1.247","1.328","1.349","1.199","168.85M","-6.23%"
"Sep 12, 2021","1.330","1.316","1.372","1.287","127.36M","1.14%"
"Sep 11, 2021","1.315","1.303","1.372","1.278","125.96M","0.92%"
"Sep 10, 2021","1.303","1.367","1.463","1.269","232.54M","-4.62%"
"Sep 09, 2021","1.366","1.333","1.450","1.286","235.76M","2.55%"
"Sep 08, 2021","1.332","1.357","1.380","1.189","314.36M","-1.83%"
"Sep 07, 2021","1.357","1.645","1.697","1.120","603.70M","-17.51%"
"Sep 06, 2021","1.645","1.680","1.717","1.570","205.74M","-2.09%"
"Sep 05, 2021","1.680","1.740","1.797","1.635","303.42M","-3.43%"
"Sep 04, 2021","1.740","1.456","1.741","1.446","350.70M","19.47%"
"Sep 03, 2021","1.456","1.445","1.497","1.407","140.22M","0.76%"
"Sep 02, 2021","1.445","1.467","1.519","1.432","164.73M","-1.51%"
"Sep 01, 2021","1.467","1.337","1.496","1.310","290.65M","9.74%"
"Aug 31, 2021","1.337","1.317","1.417","1.302","202.26M","1.53%"
"Aug 30, 2021","1.317","1.419","1.421","1.308","161.14M","-7.19%"
"Aug 29, 2021","1.419","1.457","1.482","1.397","97.86M","-2.61%"
"Aug 28, 2021","1.457","1.517","1.529","1.442","90.59M","-3.96%"
"Aug 27, 2021","1.517","1.373","1.520","1.351","158.53M","10.48%"
"Aug 26, 2021","1.373","1.527","1.547","1.362","161.39M","-10.09%"
"Aug 25, 2021","1.527","1.474","1.553","1.421","147.43M","3.58%"
"Aug 24, 2021","1.474","1.624","1.630","1.438","184.20M","-9.15%"
"Aug 23, 2021","1.623","1.623","1.685","1.591","164.19M","-0.07%"
"Aug 22, 2021","1.624","1.583","1.668","1.557","181.62M","2.54%"
"Aug 21, 2021","1.584","1.549","1.700","1.515","281.21M","2.23%"
"Aug 20, 2021","1.550","1.470","1.568","1.453","249.47M","5.49%"
"Aug 19, 2021","1.469","1.335","1.470","1.301","186.18M","10.03%"
"Aug 18, 2021","1.335","1.351","1.409","1.279","228.03M","-1.19%"
"Aug 17, 2021","1.351","1.420","1.531","1.338","268.87M","-4.82%"
"Aug 16, 2021","1.420","1.466","1.558","1.417","268.53M","-3.15%"
"Aug 15, 2021","1.466","1.441","1.484","1.370","180.89M","1.68%"
"Aug 14, 2021","1.442","1.511","1.511","1.406","223.72M","-4.71%"
"Aug 13, 2021","1.513","1.321","1.515","1.317","314.77M","14.50%"
"Aug 12, 2021","1.321","1.372","1.477","1.258","393.42M","-3.71%"
"Aug 11, 2021","1.372","1.157","1.425","1.154","512.27M","18.55%"
"Aug 10, 2021","1.157","1.126","1.178","1.109","215.22M","2.77%"
"Aug 09, 2021","1.126","1.081","1.158","1.039","188.25M","4.21%"
"Aug 08, 2021","1.081","1.167","1.178","1.069","181.12M","-7.42%"
"Aug 07, 2021","1.167","1.080","1.194","1.069","294.37M","8.08%"
"Aug 06, 2021","1.080","1.065","1.098","1.037","130.60M","1.42%"
"Aug 05, 2021","1.065","1.053","1.074","1.012","149.89M","1.16%"
"Aug 04, 2021","1.053","1.022","1.071","1.010","123.67M","2.97%"
"Aug 03, 2021","1.022","1.046","1.060","1.006","121.88M","-2.24%"
"Aug 02, 2021","1.046","1.050","1.079","1.020","147.79M","-0.41%"
"Aug 01, 2021","1.050","1.079","1.134","1.041","233.19M","-2.64%"
"Jul 31, 2021","1.078","1.066","1.099","1.025","161.94M","1.18%"
"Jul 30, 2021","1.066","1.028","1.071","0.996","189.38M","3.70%"
"Jul 29, 2021","1.028","1.018","1.042","0.991","126.77M","1.09%"
"Jul 28, 2021","1.017","1.042","1.057","0.993","217.81M","-2.38%"
"Jul 27, 2021","1.041","1.016","1.063","0.938","373.40M","2.49%"
"Jul 26, 2021","1.016","0.939","1.134","0.933","633.17M","8.22%"
"Jul 25, 2021","0.939","0.936","0.940","0.888","195.71M","2.18%"
"Jul 24, 2021","0.919","0.949","0.949","0.911","254.68M","-3.14%"
"Jul 23, 2021","0.949","0.881","0.955","0.860","331.59M","7.76%"
"Jul 22, 2021","0.881","0.888","0.929","0.844","449.24M","-0.78%"
"Jul 21, 2021","0.887","0.689","0.942","0.670","742.72M","28.79%"
"Jul 20, 2021","0.689","0.732","0.738","0.624","395.06M","-5.85%"
"Jul 19, 2021","0.732","0.794","0.799","0.729","135.46M","-7.86%"
"Jul 18, 2021","0.794","0.801","0.858","0.789","131.83M","-0.87%"
"Jul 17, 2021","0.801","0.812","0.821","0.783","143.77M","-1.29%"
"Jul 16, 2021","0.812","0.879","0.897","0.810","138.87M","-7.64%"
"Jul 15, 2021","0.879","0.929","0.945","0.858","133.25M","-5.39%"
"Jul 14, 2021","0.929","0.946","0.965","0.870","174.12M","-1.81%"
"Jul 13, 2021","0.946","0.994","0.995","0.937","118.57M","-5.05%"
"Jul 12, 2021","0.997","1.042","1.049","0.964","128.09M","-4.36%"
"Jul 11, 2021","1.042","1.030","1.057","1.021","68.99M","1.21%"
"Jul 10, 2021","1.030","1.052","1.071","1.021","91.26M","-2.12%"
"Jul 09, 2021","1.052","1.042","1.069","1.006","127.18M","0.89%"
"Jul 08, 2021","1.042","1.128","1.132","1.019","163.50M","-7.60%"
"Jul 07, 2021","1.128","1.131","1.176","1.125","167.05M","-0.28%"
"Jul 06, 2021","1.131","1.101","1.164","1.100","153.66M","2.79%"
"Jul 05, 2021","1.101","1.148","1.150","1.082","141.08M","-4.13%"
"Jul 04, 2021","1.148","1.133","1.179","1.132","145.54M","1.37%"
"Jul 03, 2021","1.133","1.103","1.145","1.080","125.24M","2.69%"
"Jul 02, 2021","1.103","1.073","1.109","1.043","142.74M","2.76%"
"Jul 01, 2021","1.073","1.167","1.167","1.062","170.07M","-8.04%"
"Jun 30, 2021","1.167","1.172","1.181","1.083","237.38M","0.00%"
"Jun 29, 2021","1.167","1.120","1.248","1.116","304.60M","4.18%"
"Jun 28, 2021","1.120","1.113","1.165","1.088","236.66M","0.61%"
"Jun 27, 2021","1.113","1.077","1.113","1.035","229.40M","3.70%"
"Jun 26, 2021","1.074","1.041","1.101","1.009","261.12M","3.16%"
"Jun 25, 2021","1.041","1.203","1.234","1.041","332.66M","-13.50%"
"Jun 24, 2021","1.203","1.176","1.239","1.135","283.91M","2.31%"
"Jun 23, 2021","1.176","1.073","1.248","1.030","463.48M","9.62%"
"Jun 22, 2021","1.073","1.103","1.236","0.930","906.94M","-2.73%"
"Jun 21, 2021","1.103","1.396","1.409","1.093","506.77M","-20.97%"
"Jun 20, 2021","1.396","1.360","1.433","1.286","277.95M","2.64%"
"Jun 19, 2021","1.360","1.375","1.431","1.350","251.29M","-1.09%"
"Jun 18, 2021","1.375","1.502","1.514","1.306","341.00M","-8.47%"
"Jun 17, 2021","1.502","1.480","1.555","1.455","284.19M","1.50%"
"Jun 16, 2021","1.480","1.628","1.637","1.453","377.02M","-9.11%"
"Jun 15, 2021","1.628","1.549","1.706","1.534","526.95M","5.07%"
"Jun 14, 2021","1.549","1.467","1.596","1.414","392.92M","5.64%"
"Jun 13, 2021","1.467","1.340","1.489","1.315","412.30M","9.48%"
"Jun 12, 2021","1.340","1.250","1.396","1.163","452.49M","7.19%"
"Jun 11, 2021","1.250","1.362","1.382","1.232","266.31M","-8.25%"
"Jun 10, 2021","1.362","1.491","1.497","1.355","294.11M","-8.60%"
"Jun 09, 2021","1.491","1.482","1.530","1.353","477.46M","0.60%"
"Jun 08, 2021","1.482","1.485","1.521","1.280","656.13M","-0.24%"
