"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 23, 2021","1.00071","1.00050","1.00186","0.99808","140.96K","0.02%"
"Dec 22, 2021","1.00050","0.99959","1.00373","0.99758","112.93K","0.09%"
"Dec 21, 2021","0.99959","1.00009","1.00066","0.99848","127.30K","-0.05%"
"Dec 20, 2021","1.00009","0.99914","1.00341","0.99825","161.38K","0.10%"
"Dec 19, 2021","0.99914","1.00104","1.00882","0.99831","470.69K","-0.19%"
"Dec 18, 2021","1.00104","1.00121","1.00364","1.00078","314.03K","-0.02%"
"Dec 17, 2021","1.00121","1.00194","1.00230","0.99737","341.39K","-0.07%"
"Dec 16, 2021","1.00194","0.99999","1.00359","0.99752","247.19K","0.19%"
"Dec 15, 2021","0.99999","1.00242","1.00431","0.99788","229.23K","-0.24%"
"Dec 14, 2021","1.00242","1.00090","1.00563","0.99854","672.85K","0.15%"
"Dec 13, 2021","1.00090","0.99709","1.01695","0.99652","1.48M","0.38%"
"Dec 12, 2021","0.99709","1.00012","1.00118","0.99650","258.15K","-0.30%"
"Dec 11, 2021","1.00012","0.99912","1.00103","0.99716","360.78K","0.10%"
"Dec 10, 2021","0.99912","0.99622","0.99997","0.99443","399.47K","0.29%"
"Dec 09, 2021","0.99622","0.99969","1.00018","0.99480","196.22K","-0.35%"
"Dec 08, 2021","0.99969","0.99801","1.00014","0.99699","523.58K","0.16%"
"Dec 07, 2021","0.99806","0.99968","1.00034","0.99743","127.30K","-0.16%"
"Dec 06, 2021","0.99968","0.99694","1.00587","0.99608","1.32M","0.28%"
"Dec 05, 2021","0.99694","0.99694","0.99958","0.99363","425.39K","-0.00%"
"Dec 04, 2021","0.99694","0.99888","1.00057","0.99328","615.43K","-0.19%"
"Dec 03, 2021","0.99888","0.99909","1.00116","0.99744","238.29K","-0.02%"
"Dec 02, 2021","0.99909","1.00013","1.00131","0.99779","356.34K","-0.10%"
"Dec 01, 2021","1.00013","0.99671","1.00109","0.99464","398.64K","0.34%"
"Nov 30, 2021","0.99671","0.99785","1.00102","0.99095","222.10K","-0.11%"
"Nov 29, 2021","0.99785","0.99837","1.00214","0.99479","376.66K","-0.05%"
"Nov 28, 2021","0.99834","1.00051","1.00464","0.99786","425.32K","-0.22%"
"Nov 27, 2021","1.00058","1.00010","1.00463","0.99656","683.25K","0.05%"
"Nov 26, 2021","1.00010","0.99861","1.00153","0.99434","183.99K","0.15%"
"Nov 25, 2021","0.99861","0.99918","1.00129","0.99572","168.07K","-0.06%"
"Nov 24, 2021","0.99918","0.99457","1.00473","0.99392","316.76K","0.46%"
"Nov 23, 2021","0.99457","0.99972","1.00077","0.99446","202.46K","-0.51%"
"Nov 22, 2021","0.99972","0.99846","1.00524","0.99818","824.05K","0.13%"
"Nov 21, 2021","0.99846","0.99867","1.00096","0.99198","150.39K","-0.02%"
"Nov 20, 2021","0.99867","0.99862","1.00110","0.99665","186.56K","0.02%"
"Nov 19, 2021","0.99848","0.99914","1.00331","0.99520","341.07K","-0.07%"
