"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 12, 2021","458.20","458.20","462.40","442.10","51.59K","0.00%"
"Dec 11, 2021","458.20","438.60","461.10","432.90","77.67K","4.54%"
"Dec 10, 2021","438.30","448.70","468.60","437.20","116.66K","-2.32%"
"Dec 09, 2021","448.70","480.10","482.70","448.20","108.16K","-6.54%"
"Dec 08, 2021","480.10","474.20","487.20","463.90","116.41K","1.24%"
"Dec 07, 2021","474.20","475.10","501.80","464.40","146.90K","-0.19%"
"Dec 06, 2021","475.10","452.90","480.40","418.90","183.97K","4.90%"
"Dec 05, 2021","452.90","474.50","477.60","435.00","164.92K","-4.55%"
"Dec 04, 2021","474.50","533.20","533.40","350.00","454.22K","-11.01%"
"Dec 03, 2021","533.20","561.70","567.20","520.30","84.43K","-5.07%"
"Dec 02, 2021","561.70","570.80","571.90","558.20","58.11K","-1.59%"
"Dec 01, 2021","570.80","570.40","586.40","565.10","63.69K","0.09%"
"Nov 30, 2021","570.30","575.00","587.20","557.10","97.33K","-0.82%"
"Nov 29, 2021","575.00","568.70","581.00","557.20","80.69K","1.25%"
"Nov 28, 2021","567.90","562.70","568.30","534.60","78.37K","0.92%"
"Nov 27, 2021","562.70","556.40","573.10","555.10","55.60K","1.13%"
"Nov 26, 2021","556.40","615.80","618.70","542.60","237.89K","-9.65%"
"Nov 25, 2021","615.80","618.80","635.50","608.00","119.00K","-0.66%"
"Nov 24, 2021","619.90","571.70","619.90","558.60","147.88K","8.43%"
"Nov 23, 2021","571.70","556.90","574.90","546.90","76.99K","2.66%"
"Nov 22, 2021","556.90","575.50","577.40","548.10","79.46K","-3.23%"
"Nov 21, 2021","575.50","584.30","585.10","569.10","43.02K","-1.51%"
"Nov 20, 2021","584.30","574.10","587.60","565.30","55.87K","1.78%"
"Nov 19, 2021","574.10","555.10","576.80","548.40","70.67K","3.42%"
"Nov 18, 2021","555.10","595.40","600.90","543.20","112.67K","-6.77%"
"Nov 17, 2021","595.40","598.10","603.10","579.00","95.95K","-0.45%"
"Nov 16, 2021","598.10","665.50","665.50","573.50","184.34K","-10.13%"
"Nov 15, 2021","665.50","679.40","686.00","665.00","72.55K","-2.05%"
"Nov 14, 2021","679.40","665.80","679.40","657.40","65.64K","2.04%"
"Nov 13, 2021","665.80","668.20","670.50","655.60","59.34K","-0.36%"
"Nov 12, 2021","668.20","676.70","684.50","647.00","107.14K","-1.26%"
"Nov 11, 2021","676.70","663.60","680.70","658.60","93.52K","1.97%"
"Nov 10, 2021","663.60","717.10","729.10","649.30","290.49K","-7.46%"
"Nov 09, 2021","717.10","638.50","731.00","636.50","337.53K","12.31%"
"Nov 08, 2021","638.50","600.30","642.10","598.90","131.61K","6.36%"
"Nov 07, 2021","600.30","587.30","600.30","585.80","37.08K","2.23%"
"Nov 06, 2021","587.20","602.26","602.52","577.00","51.88K","-2.50%"
"Nov 05, 2021","602.26","595.68","606.30","593.13","2.55M","1.08%"
"Nov 04, 2021","595.85","611.08","611.78","587.92","5.25M","-2.50%"
"Nov 03, 2021","611.13","598.45","617.32","591.13","5.43M","2.19%"
"Nov 02, 2021","598.04","587.19","606.88","583.71","5.40M","1.85%"
"Nov 01, 2021","587.19","597.44","597.91","580.23","5.37M","-1.72%"
"Oct 31, 2021","597.44","583.37","602.93","575.81","4.80M","2.41%"
"Oct 30, 2021","583.36","593.87","599.31","577.62","4.79M","-1.77%"
"Oct 29, 2021","593.87","579.12","595.13","575.84","5.30M","2.55%"
"Oct 28, 2021","579.12","548.87","590.41","545.08","5.23M","5.51%"
"Oct 27, 2021","548.87","611.86","619.16","536.34","6.74M","-10.29%"
"Oct 26, 2021","611.84","621.39","631.73","600.19","11.54M","-1.51%"
"Oct 25, 2021","621.21","617.41","628.52","614.91","11.41M","0.62%"
"Oct 24, 2021","617.41","629.18","633.05","606.01","11.28M","-1.86%"
"Oct 23, 2021","629.11","624.09","637.26","615.97","11.30M","0.82%"
"Oct 22, 2021","624.00","623.35","636.90","612.92","11.48M","0.11%"
"Oct 21, 2021","623.33","644.72","655.72","621.42","11.63M","-3.28%"
"Oct 20, 2021","644.49","618.34","648.79","605.42","11.54M","4.23%"
"Oct 19, 2021","618.35","611.56","624.76","599.50","11.65M","1.12%"
"Oct 18, 2021","611.50","612.24","619.11","598.91","11.43M","-0.13%"
"Oct 17, 2021","612.29","624.23","628.60","591.37","11.27M","-1.91%"
"Oct 16, 2021","624.23","625.56","647.21","624.12","11.89M","-0.19%"
"Oct 15, 2021","625.43","598.79","636.83","585.66","11.52M","4.52%"
"Oct 14, 2021","598.37","593.15","607.52","590.71","11.08M","0.78%"
"Oct 13, 2021","593.72","587.97","594.29","571.92","10.78M","1.01%"
"Oct 12, 2021","587.76","601.37","601.37","567.93","10.62M","-2.28%"
"Oct 11, 2021","601.46","585.10","618.00","578.71","11.28M","2.80%"
"Oct 10, 2021","585.10","615.23","622.43","582.46","11.40M","-4.72%"
"Oct 09, 2021","614.11","595.90","624.17","591.92","11.45M","3.07%"
"Oct 08, 2021","595.84","610.83","617.10","588.55","11.27M","-2.51%"
"Oct 07, 2021","611.20","616.90","633.95","598.07","11.26M","-0.87%"
"Oct 06, 2021","616.59","595.29","625.24","562.27","11.22M","3.58%"
"Oct 05, 2021","595.30","550.36","599.91","548.99","10.77M","8.17%"
"Oct 04, 2021","550.36","571.13","571.13","531.66","10.39M","-3.64%"
"Oct 03, 2021","571.13","551.99","578.95","545.34","10.70M","3.47%"
"Oct 02, 2021","551.97","543.45","559.83","536.47","10.23M","1.57%"
"Oct 01, 2021","543.43","502.77","544.55","500.50","9.80M","8.12%"
"Sep 30, 2021","502.63","484.89","505.95","481.98","9.51M","3.65%"
"Sep 29, 2021","484.94","474.58","497.68","471.40","10.48M","2.18%"
"Sep 28, 2021","474.58","488.02","499.16","472.74","10.66M","-2.75%"
"Sep 27, 2021","488.02","503.40","515.07","487.77","10.55M","-3.05%"
"Sep 26, 2021","503.39","516.87","518.43","480.84","10.33M","-2.61%"
"Sep 25, 2021","516.87","513.23","523.18","502.05","10.64M","0.64%"
"Sep 24, 2021","513.60","552.46","555.91","480.57","11.12M","-7.03%"
"Sep 23, 2021","552.43","547.56","553.13","532.67","12.28M","0.89%"
"Sep 22, 2021","547.56","504.36","548.04","496.48","11.70M","8.48%"
"Sep 21, 2021","504.74","542.05","552.14","497.03","11.38M","-6.77%"
"Sep 20, 2021","541.39","608.81","609.03","533.50","11.92M","-11.07%"
"Sep 19, 2021","608.76","630.45","646.98","604.05","13.64M","-3.45%"
"Sep 18, 2021","630.50","621.07","638.18","614.62","13.47M","1.63%"
"Sep 17, 2021","620.40","639.18","647.76","613.76","13.29M","-2.95%"
"Sep 16, 2021","639.23","652.70","655.27","626.70","13.65M","-2.06%"
"Sep 15, 2021","652.69","640.81","656.94","632.72","13.21M","1.96%"
"Sep 14, 2021","640.16","614.09","642.76","608.76","13.03M","4.25%"
"Sep 13, 2021","614.09","647.01","659.48","591.33","13.27M","-5.10%"
"Sep 12, 2021","647.06","636.22","655.01","623.37","13.78M","1.70%"
"Sep 11, 2021","636.22","628.82","647.80","625.97","13.83M","1.20%"
"Sep 10, 2021","628.68","661.27","673.87","618.40","14.06M","-4.93%"
"Sep 09, 2021","661.25","662.38","673.36","656.15","15.83M","-0.18%"
"Sep 08, 2021","662.46","671.84","679.43","644.20","19.14M","-1.40%"
"Sep 07, 2021","671.84","784.37","787.50","584.70","22.15M","-14.40%"
"Sep 06, 2021","784.85","764.84","802.85","741.49","22.36M","2.66%"
"Sep 05, 2021","764.49","708.98","766.84","698.28","20.12M","7.86%"
"Sep 04, 2021","708.76","713.27","733.33","696.86","20.24M","-0.63%"
"Sep 03, 2021","713.27","664.34","721.19","651.01","19.33M","7.36%"
"Sep 02, 2021","664.34","655.70","673.75","652.61","17.62M","1.29%"
"Sep 01, 2021","655.91","636.82","657.16","625.67","16.77M","2.97%"
"Aug 31, 2021","637.00","632.46","651.14","623.99","17.42M","0.68%"
"Aug 30, 2021","632.72","659.19","664.80","630.33","17.56M","-3.97%"
"Aug 29, 2021","658.86","646.52","692.45","646.52","19.20M","1.92%"
"Aug 28, 2021","646.48","635.97","646.67","622.52","16.62M","1.74%"
"Aug 27, 2021","635.42","606.00","636.23","597.62","16.68M","4.86%"
"Aug 26, 2021","605.99","650.52","656.03","604.07","17.90M","-6.87%"
"Aug 25, 2021","650.69","637.06","658.62","626.61","18.07M","2.14%"
"Aug 24, 2021","637.06","678.70","683.76","634.06","18.79M","-6.14%"
"Aug 23, 2021","678.70","672.39","694.26","664.34","18.85M","0.94%"
"Aug 22, 2021","672.39","675.40","689.39","652.12","18.64M","-0.45%"
"Aug 21, 2021","675.40","693.81","699.99","671.26","19.11M","-2.66%"
"Aug 20, 2021","693.89","660.20","699.97","652.50","18.28M","5.10%"
"Aug 19, 2021","660.20","631.90","660.20","619.83","18.37M","4.48%"
"Aug 18, 2021","631.90","638.86","654.96","620.22","18.86M","-1.09%"
"Aug 17, 2021","638.86","673.46","690.74","637.75","19.46M","-5.14%"
"Aug 16, 2021","673.46","703.32","714.46","673.21","19.70M","-4.25%"
"Aug 15, 2021","703.35","692.62","708.84","672.68","19.78M","1.57%"
"Aug 14, 2021","692.50","654.48","692.50","642.30","19.07M","5.81%"
"Aug 13, 2021","654.50","606.26","655.47","601.39","17.58M","8.03%"
"Aug 12, 2021","605.87","620.38","649.01","592.44","17.89M","-2.34%"
"Aug 11, 2021","620.39","592.28","632.27","590.56","17.81M","4.70%"
"Aug 10, 2021","592.55","591.49","606.24","573.95","17.09M","0.16%"
"Aug 09, 2021","591.63","555.63","600.97","543.51","16.92M","6.47%"
"Aug 08, 2021","555.65","583.62","589.65","554.58","17.02M","-4.86%"
"Aug 07, 2021","584.06","556.99","590.07","553.57","16.88M","5.00%"
"Aug 06, 2021","556.25","548.55","560.83","536.97","15.25M","1.40%"
"Aug 05, 2021","548.57","545.43","550.61","523.01","14.69M","0.58%"
"Aug 04, 2021","545.43","538.61","552.29","524.95","14.39M","1.31%"
"Aug 03, 2021","538.36","543.35","551.93","521.50","14.96M","-0.93%"
"Aug 02, 2021","543.40","526.24","567.39","520.17","15.57M","3.17%"
"Aug 01, 2021","526.71","545.73","562.99","514.21","15.20M","-3.49%"
"Jul 31, 2021","545.73","552.70","557.76","536.94","14.75M","-1.22%"
"Jul 30, 2021","552.49","538.70","553.04","519.02","14.84M","2.58%"
"Jul 29, 2021","538.59","511.21","546.36","499.08","14.67M","5.46%"
"Jul 28, 2021","510.69","501.87","519.06","490.58","14.54M","1.72%"
"Jul 27, 2021","502.04","481.19","503.68","467.78","14.74M","4.28%"
"Jul 26, 2021","481.41","454.99","517.76","453.20","15.96M","5.80%"
"Jul 25, 2021","455.03","447.46","456.32","441.22","12.63M","-0.07%"
"Jul 24, 2021","455.34","454.59","459.99","453.13","11.49M","0.20%"
"Jul 23, 2021","454.45","442.21","455.78","431.43","11.90M","2.77%"
"Jul 22, 2021","442.21","430.25","445.52","424.42","12.16M","2.78%"
"Jul 21, 2021","430.25","398.47","435.20","392.10","12.09M","7.98%"
"Jul 20, 2021","398.46","414.84","422.03","384.43","11.74M","-3.91%"
"Jul 19, 2021","414.69","437.79","441.31","413.24","11.87M","-5.28%"
"Jul 18, 2021","437.79","436.12","453.26","432.14","11.85M","0.40%"
"Jul 17, 2021","436.06","437.78","446.64","430.55","12.28M","-0.39%"
"Jul 16, 2021","437.78","455.50","464.65","437.07","12.83M","-3.86%"
"Jul 15, 2021","455.34","467.32","473.93","444.07","12.85M","-2.57%"
"Jul 14, 2021","467.33","465.06","478.08","444.01","13.19M","0.46%"
"Jul 13, 2021","465.18","479.53","484.34","459.88","13.14M","-3.07%"
"Jul 12, 2021","479.91","498.05","508.56","471.25","13.53M","-3.64%"
"Jul 11, 2021","498.05","496.84","503.70","489.29","13.26M","0.20%"
"Jul 10, 2021","497.05","504.14","511.11","483.89","13.68M","-1.41%"
"Jul 09, 2021","504.14","486.34","510.21","476.08","13.70M","3.66%"
"Jul 08, 2021","486.34","509.39","510.78","479.01","12.29M","-4.54%"
"Jul 07, 2021","509.44","511.51","537.41","505.47","12.48M","-0.40%"
"Jul 06, 2021","511.51","504.30","525.90","500.10","12.21M","1.43%"
"Jul 05, 2021","504.31","527.22","527.24","487.07","12.57M","-4.35%"
"Jul 04, 2021","527.22","506.95","541.06","502.75","12.41M","4.00%"
"Jul 03, 2021","506.95","495.74","514.48","488.33","11.04M","2.23%"
"Jul 02, 2021","495.91","496.26","504.02","475.94","12.22M","-0.12%"
"Jul 01, 2021","496.52","526.47","526.73","485.99","12.41M","-5.69%"
"Jun 30, 2021","526.49","522.95","534.15","498.79","13.04M","0.69%"
"Jun 29, 2021","522.90","501.48","546.64","500.42","13.74M","4.33%"
"Jun 28, 2021","501.21","477.17","518.55","472.65","12.28M","5.04%"
"Jun 27, 2021","477.17","459.60","478.00","446.70","11.58M","3.87%"
"Jun 26, 2021","459.38","449.90","464.41","428.57","11.56M","2.11%"
"Jun 25, 2021","449.90","487.11","497.12","449.62","12.72M","-7.50%"
"Jun 24, 2021","486.37","472.68","495.78","455.38","12.43M","2.88%"
"Jun 23, 2021","472.74","443.41","485.63","428.81","13.00M","6.63%"
"Jun 22, 2021","443.37","455.11","476.00","388.22","13.72M","-2.88%"
"Jun 21, 2021","456.52","556.25","559.77","454.42","13.70M","-17.88%"
"Jun 20, 2021","555.88","552.32","560.99","514.14","13.30M","0.65%"
"Jun 19, 2021","552.28","562.91","581.30","552.02","13.76M","-1.89%"
"Jun 18, 2021","562.90","598.91","599.37","545.05","14.71M","-6.01%"
"Jun 17, 2021","598.91","593.34","620.68","584.01","14.35M","0.96%"
"Jun 16, 2021","593.22","627.07","627.44","589.81","14.90M","-5.41%"
"Jun 15, 2021","627.17","641.28","649.97","616.62","15.75M","-2.15%"
"Jun 14, 2021","640.95","613.62","640.95","599.24","15.52M","4.44%"
"Jun 13, 2021","613.72","579.49","615.50","558.82","14.17M","5.91%"
"Jun 12, 2021","579.45","577.17","590.60","547.80","15.00M","0.43%"
"Jun 11, 2021","576.98","601.31","611.21","569.71","15.14M","-4.05%"
"Jun 10, 2021","601.31","633.84","639.13","588.54","28.44M","-5.08%"
"Jun 09, 2021","633.51","595.27","634.20","566.16","36.31M","6.49%"
"Jun 08, 2021","594.92","596.77","604.26","544.94","36.92M","-0.30%"
"Jun 07, 2021","596.69","655.96","669.70","591.14","36.72M","-9.04%"
"Jun 06, 2021","655.96","649.25","669.83","644.87","36.21M","1.03%"
"Jun 05, 2021","649.25","670.80","688.79","634.49","38.29M","-3.21%"
"Jun 04, 2021","670.80","719.10","720.02","644.19","40.62M","-6.67%"
"Jun 03, 2021","718.76","697.74","735.37","688.09","41.28M","3.05%"
"Jun 02, 2021","697.50","691.10","716.24","674.91","40.89M","0.93%"
"Jun 01, 2021","691.05","702.47","720.97","668.88","41.49M","-1.69%"
"May 31, 2021","702.95","661.37","710.92","634.56","41.14M","6.33%"
"May 30, 2021","661.07","651.26","688.41","616.56","40.64M","1.56%"
"May 29, 2021","650.94","688.89","721.02","618.66","40.34M","-5.47%"
"May 28, 2021","688.58","750.24","761.54","652.94","43.95M","-7.91%"
"May 27, 2021","747.74","763.41","806.02","701.01","47.59M","-2.01%"
"May 26, 2021","763.08","719.35","787.95","707.67","47.77M","6.08%"
"May 25, 2021","719.34","751.47","791.83","671.33","51.56M","-4.28%"
"May 24, 2021","751.47","552.05","759.01","538.58","44.92M","36.21%"
"May 23, 2021","551.71","630.37","659.42","468.28","50.82M","-12.49%"
"May 22, 2021","630.43","688.34","719.65","600.23","196.54M","-8.35%"
"May 21, 2021","687.85","818.01","850.51","604.82","327.78M","-15.76%"
"May 20, 2021","816.57","697.95","863.09","615.20","345.06M","16.99%"
"May 19, 2021","697.96","1,090.66","1,110.21","489.17","399.14M","-35.99%"
"May 18, 2021","1,090.47","1,069.24","1,165.90","1,052.63","450.28M","2.03%"
"May 17, 2021","1,068.76","1,165.69","1,167.73","990.63","415.29M","-8.34%"
"May 16, 2021","1,165.97","1,167.76","1,281.87","1,100.04","488.38M","-0.15%"
"May 15, 2021","1,167.76","1,296.51","1,335.27","1,163.24","458.43M","-9.92%"
"May 14, 2021","1,296.43","1,254.83","1,360.87","1,224.52","540.09M","3.39%"
"May 13, 2021","1,253.91","1,237.63","1,343.66","1,137.99","452.38M","2.53%"
"May 12, 2021","1,222.98","1,548.38","1,638.62","1,202.68","545.64M","-20.92%"
"May 11, 2021","1,546.58","1,318.96","1,547.82","1,301.54","603.59M","17.26%"
"May 10, 2021","1,318.96","1,426.56","1,570.49","1,199.46","596.12M","-7.61%"
"May 09, 2021","1,427.53","1,398.99","1,429.55","1,286.73","594.93M","1.89%"
"May 08, 2021","1,401.06","1,340.37","1,447.40","1,322.68","601.56M","4.40%"
"May 07, 2021","1,342.00","1,508.72","1,510.05","1,273.92","613.25M","-10.96%"
"May 06, 2021","1,507.14","1,453.07","1,602.38","1,270.29","637.11M","3.74%"
"May 05, 2021","1,452.75","945.31","1,475.81","945.31","523.14M","52.83%"
"May 04, 2021","950.55","1,015.39","1,046.37","937.00","416.58M","-6.40%"
"May 03, 2021","1,015.50","972.47","1,048.71","971.33","440.55M","4.40%"
"May 02, 2021","972.73","1,003.98","1,010.31","954.02","412.54M","-3.16%"
"May 01, 2021","1,004.47","996.01","1,030.72","976.52","422.76M","0.96%"
"Apr 30, 2021","994.88","880.39","1,000.11","869.53","400.52M","13.00%"
"Apr 29, 2021","880.39","910.10","914.12","859.52","368.23M","-3.31%"
"Apr 28, 2021","910.49","890.27","928.55","852.95","349.28M","2.26%"
"Apr 27, 2021","890.41","849.41","891.28","832.28","363.08M","4.81%"
"Apr 26, 2021","849.53","758.40","849.96","751.21","346.81M","12.05%"
"Apr 25, 2021","758.16","771.20","806.29","716.19","339.89M","-1.85%"
"Apr 24, 2021","772.47","839.30","839.30","749.03","338.53M","-8.00%"
"Apr 23, 2021","839.66","853.94","874.39","686.86","334.61M","-1.77%"
"Apr 22, 2021","854.78","909.37","970.87","841.09","377.90M","-6.10%"
"Apr 21, 2021","910.31","940.91","998.16","901.33","387.36M","-3.30%"
"Apr 20, 2021","941.37","890.66","971.70","829.47","386.08M","5.63%"
"Apr 19, 2021","891.16","973.87","1,039.83","873.98","388.50M","-8.36%"
"Apr 18, 2021","972.47","991.47","1,015.01","808.76","359.65M","-1.74%"
"Apr 17, 2021","989.70","1,103.36","1,211.69","989.70","458.83M","-10.37%"
"Apr 16, 2021","1,104.24","865.04","1,171.36","819.05","416.75M","27.71%"
"Apr 15, 2021","864.64","815.00","876.11","798.03","361.96M","6.17%"
"Apr 14, 2021","814.42","745.42","844.80","745.36","331.68M","9.24%"
"Apr 13, 2021","745.56","670.96","751.39","666.98","311.49M","11.12%"
"Apr 12, 2021","670.96","689.84","696.07","652.32","311.34M","-2.74%"
"Apr 11, 2021","689.84","673.80","715.10","669.99","318.95M","2.58%"
"Apr 10, 2021","672.51","630.89","681.44","624.45","297.19M","6.62%"
"Apr 09, 2021","630.77","643.02","649.59","625.40","281.34M","-2.01%"
"Apr 08, 2021","643.72","615.22","643.72","609.93","279.66M","4.70%"
"Apr 07, 2021","614.80","661.79","693.89","595.64","286.72M","-7.07%"
"Apr 06, 2021","661.56","647.46","673.54","616.29","292.02M","2.25%"
"Apr 05, 2021","647.03","561.10","647.03","553.64","276.99M","15.37%"
"Apr 04, 2021","560.81","530.69","564.39","522.19","244.54M","5.66%"
"Apr 03, 2021","530.76","580.53","595.66","529.57","257.14M","-8.63%"
"Apr 02, 2021","580.86","556.27","598.42","545.34","254.31M","4.52%"
"Apr 01, 2021","555.76","541.07","559.89","528.99","244.63M","2.77%"
"Mar 31, 2021","540.77","525.69","544.78","502.82","232.32M","2.89%"
"Mar 30, 2021","525.57","518.42","536.09","511.57","222.95M","1.39%"
"Mar 29, 2021","518.36","497.16","523.98","491.72","215.69M","4.25%"
"Mar 28, 2021","497.24","500.14","505.48","488.24","211.37M","-0.62%"
"Mar 27, 2021","500.34","505.56","509.32","485.50","210.39M","-1.04%"
"Mar 26, 2021","505.58","472.91","507.59","470.47","210.67M","6.91%"
"Mar 25, 2021","472.91","474.28","482.26","451.38","200.53M","-0.31%"
"Mar 24, 2021","474.39","510.92","529.52","443.91","229.57M","-7.18%"
"Mar 23, 2021","511.09","509.20","532.68","505.56","236.95M","0.37%"
"Mar 22, 2021","509.20","523.48","539.49","506.10","231.92M","-2.77%"
"Mar 21, 2021","523.69","536.21","543.11","515.25","232.85M","-2.33%"
"Mar 20, 2021","536.21","532.41","551.94","529.54","242.03M","0.67%"
"Mar 19, 2021","532.66","528.12","550.90","517.33","242.06M","0.87%"
"Mar 18, 2021","528.06","541.46","546.72","523.05","244.67M","-2.47%"
"Mar 17, 2021","541.43","528.61","541.71","511.68","219.48M","2.41%"
"Mar 16, 2021","528.67","523.73","538.19","502.96","184.13M","1.06%"
"Mar 15, 2021","523.15","552.01","567.99","515.29","180.54M","-5.50%"
"Mar 14, 2021","553.61","593.79","601.95","553.61","185.16M","-6.72%"
"Mar 13, 2021","593.49","538.58","608.62","522.17","215.74M","10.26%"
"Mar 12, 2021","538.28","549.70","563.89","510.13","173.14M","-2.00%"
"Mar 11, 2021","549.28","546.50","564.95","528.32","107.70M","0.49%"
"Mar 10, 2021","546.62","545.29","567.97","517.18","107.04M","0.26%"
"Mar 09, 2021","545.20","528.97","547.06","523.37","91.06M","3.11%"
"Mar 08, 2021","528.74","516.52","529.48","500.38","88.47M","2.29%"
"Mar 07, 2021","516.90","500.65","518.26","500.65","82.94M","3.32%"
"Mar 06, 2021","500.31","497.09","505.41","482.51","85.33M","0.55%"
"Mar 05, 2021","497.58","505.42","505.72","472.96","97.27M","-1.52%"
"Mar 04, 2021","505.25","520.89","538.45","492.75","110.28M","-3.12%"
"Mar 03, 2021","521.53","517.11","555.53","510.90","109.51M","0.87%"
"Mar 02, 2021","517.05","501.37","549.27","494.29","119.79M","3.13%"
"Mar 01, 2021","501.36","460.18","506.23","457.38","94.73M","8.97%"
"Feb 28, 2021","460.09","483.19","485.14","431.52","110.88M","-4.80%"
"Feb 27, 2021","483.28","484.71","502.27","473.20","100.83M","-0.30%"
"Feb 26, 2021","484.71","498.77","508.46","457.61","141.47M","-3.00%"
"Feb 25, 2021","499.69","527.13","556.70","493.99","133.68M","-5.17%"
"Feb 24, 2021","526.91","517.03","556.02","496.17","150.23M","1.91%"
"Feb 23, 2021","517.03","629.02","631.75","409.68","186.89M","-17.82%"
"Feb 22, 2021","629.12","706.41","709.86","536.00","136.60M","-10.97%"
"Feb 21, 2021","706.62","678.05","735.78","666.93","149.71M","4.09%"
"Feb 20, 2021","678.85","719.04","748.35","629.14","156.07M","-5.53%"
"Feb 19, 2021","718.57","703.76","743.18","681.72","125.70M","2.08%"
"Feb 18, 2021","703.94","716.47","729.28","690.38","122.65M","-1.67%"
"Feb 17, 2021","715.90","706.16","726.46","675.55","145.16M","1.34%"
"Feb 16, 2021","706.42","715.21","744.92","669.52","172.95M","-1.13%"
"Feb 15, 2021","714.52","719.97","773.43","602.15","225.25M","-0.76%"
"Feb 14, 2021","719.97","667.79","748.26","652.68","195.92M","7.80%"
"Feb 13, 2021","667.88","575.29","667.88","541.97","153.68M","16.12%"
"Feb 12, 2021","575.18","530.03","579.46","510.13","118.52M","8.60%"
"Feb 11, 2021","529.62","495.03","541.46","490.86","104.40M","7.11%"
"Feb 10, 2021","494.46","514.71","538.68","468.27","126.15M","-3.92%"
"Feb 09, 2021","514.64","483.92","519.29","473.72","109.15M","6.34%"
"Feb 08, 2021","483.95","444.72","488.70","436.67","90.00M","8.77%"
"Feb 07, 2021","444.93","458.21","464.02","429.61","91.42M","-2.87%"
"Feb 06, 2021","458.06","447.48","489.96","445.79","106.70M","2.36%"
"Feb 05, 2021","447.52","415.82","448.83","415.79","76.92M","7.62%"
"Feb 04, 2021","415.82","446.10","454.89","414.59","76.69M","-6.77%"
"Feb 03, 2021","446.02","430.21","446.36","428.69","79.56M","3.67%"
"Feb 02, 2021","430.21","414.42","434.95","411.06","75.56M","3.82%"
"Feb 01, 2021","414.38","399.37","445.26","389.65","84.62M","3.76%"
