"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 11, 2021","2.3379","2.0281","2.3626","1.9749","239.90M","15.27%"
"Oct 10, 2021","2.0281","2.1612","2.2614","2.0158","182.76M","-6.16%"
"Oct 09, 2021","2.1612","2.2968","2.3302","2.1121","226.17M","-5.91%"
"Oct 08, 2021","2.2968","2.0197","2.4456","1.9513","574.92M","13.72%"
"Oct 07, 2021","2.0197","1.6077","2.0881","1.5693","604.88M","25.63%"
"Oct 06, 2021","1.6077","1.4134","1.6170","1.2929","199.91M","13.75%"
"Oct 05, 2021","1.4134","1.3972","1.4523","1.3695","98.68M","1.16%"
"Oct 04, 2021","1.3972","1.4672","1.4672","1.3560","152.52M","-4.77%"
"Oct 03, 2021","1.4672","1.4592","1.5469","1.4046","153.57M","0.55%"
"Oct 02, 2021","1.4592","1.4165","1.5229","1.3628","155.68M","3.01%"
"Oct 01, 2021","1.4165","1.2064","1.4386","1.1991","215.21M","17.51%"
"Sep 30, 2021","1.2055","1.1994","1.2660","1.1877","136.83M","0.46%"
"Sep 29, 2021","1.2000","1.1750","1.2886","1.1564","182.10M","2.13%"
"Sep 28, 2021","1.1750","1.2800","1.3796","1.1652","296.14M","-8.22%"
"Sep 27, 2021","1.2802","1.1788","1.3527","1.1558","289.04M","8.60%"
"Sep 26, 2021","1.1788","1.2423","1.2571","1.0933","222.50M","-5.11%"
"Sep 25, 2021","1.2423","1.1990","1.3749","1.1821","294.41M","3.61%"
"Sep 24, 2021","1.1990","1.2624","1.2690","1.0519","297.13M","-5.02%"
"Sep 23, 2021","1.2624","1.2489","1.2896","1.1670","236.14M","1.15%"
"Sep 22, 2021","1.2480","0.9814","1.2622","0.9711","309.19M","27.16%"
"Sep 21, 2021","0.9814","1.1482","1.2200","0.9446","345.71M","-14.53%"
"Sep 20, 2021","1.1482","1.4563","1.4840","1.0511","417.74M","-21.15%"
"Sep 19, 2021","1.4563","1.3315","1.4897","1.2831","221.83M","9.37%"
"Sep 18, 2021","1.3315","1.2449","1.4304","1.2290","180.85M","6.96%"
"Sep 17, 2021","1.2449","1.3079","1.3981","1.2380","174.84M","-4.82%"
"Sep 16, 2021","1.3079","1.4407","1.4758","1.2692","239.32M","-9.22%"
"Sep 15, 2021","1.4407","1.2042","1.5222","1.1924","391.08M","20.03%"
"Sep 14, 2021","1.2003","1.3059","1.3299","1.1341","270.50M","-8.08%"
